document_id,ticker,company_name,title,source_name,publish_date,url,text_length,alias_hits,strong_alias_hits,medium_alias_hits,weak_alias_hits,relevance_status,relevance_reason,include_flag,exclude_reason,confidence_tier,main_model_include_flag,broad_include_flag,strict_company_focus_flag,high_confidence_include_flag,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,raw_article_hash,raw_row_key,filter_mode,filter_version,original_file,original_file_hash
NEWS_CANDIDATE_058108_7a3328a1,NESTLE,Nestle Malaysia Berhad,"Red Crescent distributes flood aid to over 6,000 families nationwide",The Star,2024-12-18,https://www.thestar.com.my/news/nation/2024/12/18/red-crescent-distributes-flood-aid-to-over-6000-families-nationwide,1477,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,0,0,231560241828aedcdd2bdf6ab665c1decde95da3fe8ea9a79b2529a3c79215fe,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 377}:2d0b924d6fbb",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058112_3b991f2a,NESTLE,Nestle Malaysia Berhad,Rising incomes to drive demand for staple goods,The Star,2024-12-18,https://www.thestar.com.my/business/business-news/2024/12/18/rising-incomes-to-drive-demand-for-staple-goods,3090,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,762abbee93f546c8076a511f022766d4539a8e0aeb5c1ba3bf3398c3e1561778,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 381}:1e8511388d3a",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058115_be0a6562,NESTLE,Nestle Malaysia Berhad,"Malls shine bright, decked to the nines",The Star,2024-12-14,https://www.thestar.com.my/metro/metro-news/2024/12/14/malls-shine-bright-decked-to-the-nines,7000,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,6901f23c49c678f4c016eb954384a92b971300dfcc2bc647e67bfdabdc014eb1,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 384}:48db651a4b79",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058119_41f297c7,NESTLE,Nestle Malaysia Berhad,Mondelez exploring bid for US chocolate maker,The Star,2024-12-11,https://www.thestar.com.my/business/business-news/2024/12/11/mondelez-exploring-bid-for-us-chocolate-maker,4635,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,2103c3f89e7019843c068d66f4cb97c47d447077458b5b97d4cb14ad7b422e36,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 388}:c47d8464e36f",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058124_0dd21e59,NESTLE,Nestle Malaysia Berhad,"5,000 boxes of food aid head east",The Star,2024-12-04,https://www.thestar.com.my/metro/metro-news/2024/12/04/5000-boxes-of-food-aid-head-east,2255,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,1bf51b8c840e6bd9bea64e000232a496c19d9d3c2019c7d2d77736b2a93d1229,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 393}:c0c2d4b4cd6b",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058125_80e1230a,NESTLE,Nestle Malaysia Berhad,Race walking gains popularity among youths,The Star,2024-12-03,https://www.thestar.com.my/metro/metro-news/2024/12/03/race-walking-gains-popularity-among-youths,3640,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,12920f2d3e56eb2c1ce513c3640107bdb2dabc70c909ed762bdd295c157da8b9,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 394}:8c6aa9198191",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058128_0f4ec310,NESTLE,Nestle Malaysia Berhad,Loss of control behind Unilever’s Russian exit,The Star,2024-11-28,https://www.thestar.com.my/business/business-news/2024/11/28/loss-of-control-behind-unilevers-russian-exit,2206,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,d1d3b0a88cfc768012458e5027c00426682059af211feccf3d50c6249016068c,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 397}:1712d9b80a34",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058137_20a6815d,NESTLE,Nestle Malaysia Berhad,Nestle's KitKat signs Formula 1 deal as CEO Freixe seeks broader appeal,The Star,2024-11-11,https://www.thestar.com.my/sport/motorsport/2024/11/11/nestle039s-kitkat-signs-formula-1-deal-as-ceo-freixe-seeks-broader-appeal,3070,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,28ab5bd017d467b463edf98dd0fee08008310877177f7e826fa650a0d12eaeab,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 406}:a0fc39a99c4d",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058138_91892907,NESTLE,Nestle Malaysia Berhad,Lucky duo gets salary for lifetime,The Star,2024-11-14,https://www.thestar.com.my/metro/metro-news/2024/11/14/lucky-duo-gets-salary-for-lifetime,4206,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,77cef8465b6373c078c44e5a0d9fd728f877142546bec0f22d845726e546c3f7,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 407}:7a6bc090401f",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058140_08ead4e8,NESTLE,Nestle Malaysia Berhad,On a magical mystery monastery tour through India’s Ladakh,The Star,2024-11-11,https://www.thestar.com.my/lifestyle/travel/2024/11/11/on-a-magical-mystery-monastery-tour-through-indias-ladakh,5081,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,c358c82bf728be0f39343666fe81a70f69a73cead71715e2d36518c4880d780e,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 409}:9f9ab061b66e",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058151_589d3217,NESTLE,Nestle Malaysia Berhad,A boost for consumption from Budget 2025,The Star,2024-10-25,https://www.thestar.com.my/business/business-news/2024/10/25/a-boost-for-consumption-from-budget-2025,4811,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,1,ebd12d9f62f0d1c43ddf6ef0d04cfa2a3bf07bf78b990aedee940f06127a05ac,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 420}:2e9c0bdb5d56",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058153_d62c66f0,NESTLE,Nestle Malaysia Berhad,"Nestle posts RM85mil net profit in 3Q, declares 35 sen dividend",The Star,2024-10-24,https://www.thestar.com.my/business/business-news/2024/10/24/nestle-posts-rm85mil-net-profit-in-3q-declares-35-sen-dividend,1928,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,d9119a02ed745ff1a202ad04ef0f44cfc3ab96e4db7c43f1e06e9457764f4038,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 422}:b7fb4d71adaa",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058174_8bc3f357,NESTLE,Nestle Malaysia Berhad,Futsal tourney crowns two new champions,The Star,2024-10-09,https://www.thestar.com.my/metro/metro-news/2024/10/09/futsal-tourney-crowns-two-new-champions,2568,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,d65db965602f893b32295808e41f4171ea18cbf7403cabddbfa50e94ee039253,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 443}:87c1c28e8cfc",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058181_161c73e8,NESTLE,Nestle Malaysia Berhad,Company pitches in with food aid for flood victims,The Star,2024-09-30,https://www.thestar.com.my/metro/metro-news/2024/09/30/company-pitches-in-with-food-aid-for-flood-victims,1421,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,0,0,161dc4b2497fb4ff6f7997d6443ff17af4f48962b65b5cbe917ad89a7a17be41,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 450}:a0c629640677",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058186_033458c9,NESTLE,Nestle Malaysia Berhad,Constellation of catalysts boosting consumer stocks,The Star,2024-09-26,https://www.thestar.com.my/business/business-news/2024/09/26/constellation-of-catalysts-boosting-consumer-stocks,3092,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,0019fa8c7220964fa0fb92c5c37421a4927c13bbe7f37ae27ed42efd8298bed5,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 455}:e5504ad2a5a0",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058192_7803b24a,NESTLE,Nestle Malaysia Berhad,Meta closes deal to buy up to 3.9 million carbon credits in Latin America,The Star,2024-09-18,https://www.thestar.com.my/tech/tech-news/2024/09/18/meta-closes-deal-to-buy-up-to-39-million-carbon-credits-in-latin-america,1700,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,9996ea392f9fa14796c7d758c5d24456ebaa8e0ae6fdfeaf25c0c33a4a916f8d,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 461}:fcef6f692ec6",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058193_335b5577,NESTLE,Nestle Malaysia Berhad,Resorts World Genting reveals signing of MoUs worth RM12mil,The Star,2024-09-12,https://www.thestar.com.my/news/nation/2024/09/12/resorts-world-genting-reveals-signing-of-mous-worth-rm12mil,3682,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,1,918ff791c584e24be38bd9bd0ad7794cc5f963b659f34b9fffd55028ea85479a,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 462}:c9f668468ed6",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058197_fb9bbe13,NESTLE,Nestle Malaysia Berhad,Minimal impact forecast from proposed sugar tax,The Star,2024-09-12,https://www.thestar.com.my/business/business-news/2024/09/12/minimal-impact-forecast-from-proposed-sugar-tax,3279,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,623b57f4171c7db2927d52c8a73a8846a46e6340096ccdefac0be63b5b934505,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 466}:e5e345b62382",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058209_494781e7,NESTLE,Nestle Malaysia Berhad,Alice Guo back in the Philippines; Seeks government help against death threats,The Star,2024-09-06,https://www.thestar.com.my/aseanplus/aseanplus-news/2024/09/06/alice-guo-back-in-the-philippines-seeks-government-help-against-death-threats,8686,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,a3e891a060ee3d72f1e6c6150ee0aabceffbda171596d0700ad93b74ea56a119,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 478}:0358b43ccc2b",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058210_2cdd7084,NESTLE,Nestle Malaysia Berhad,Local grad honoured for leading green initiatives,The Star,2024-09-05,https://www.thestar.com.my/metro/metro-news/2024/09/05/local-grad-honoured-for-leading-green-initiatives,2647,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,a47f91ddce6e81103ad0dda564c455538e3111b4c78a9f65feec5dc353b3ef96,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 479}:1ab474099cde",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058244_0a4235f7,NESTLE,Nestle Malaysia Berhad,Young walkers put best foot forward,The Star,2024-08-02,https://www.thestar.com.my/metro/community-sports/2024/08/02/young-walkers-put-best-foot-forward,2475,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,55bb704f99390c23fe4a67c01081ac05b65c2c1725c1e3079145d598391fa024,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 513}:99b215f9ea35",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058246_581cff43,NESTLE,Nestle Malaysia Berhad,Swiss stock exchange says trading set to resume after outage,The Star,2024-07-31,https://www.thestar.com.my/tech/tech-news/2024/07/31/swiss-stock-exchange-says-trading-halted-due-to-data-problems,1254,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,5d3955b73da2359e6c00ffe6eb346e3de326d7f013b178db309277ab77ea03cb,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 515}:0c3d5bf6cd8b",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058273_b3419e7e,NESTLE,Nestle Malaysia Berhad,175 from 32 schools attend racewalking clinic,The Star,2024-06-17,https://www.thestar.com.my/metro/metro-news/2024/06/17/175-from-32-schools-attend-racewalking-clinic,1639,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,0,0,971cc8db3a2b476010ec309f83230f7d7a8977f08835c3a1c7d2fe567c6f3bcb,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 542}:4f8e83d71706",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058277_514f37e7,NESTLE,Nestle Malaysia Berhad,Sailor Hafizin and sprinter Afrina win best MOE-MSSM-MILO male and female awards,The Star,2024-06-10,https://www.thestar.com.my/sport/others/2024/06/10/sailor-hafizin-and-sprinter-afrina-win-best-moe-mssm-milo-male-and-female-awards,2503,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,48487e34b7dafed66ee781e81dd8e4b5245ca17e7cb89dd6cd324c91375ce955,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 546}:86a598bcf302",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058283_904c6d8f,NESTLE,Nestle Malaysia Berhad,New app makes recycling a breeze in PJ,The Star,2024-06-03,https://www.thestar.com.my/metro/metro-news/2024/06/03/new-app-makes-recycling-a-breeze-in-pj,2573,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,93bc5b1cfaf226af0c43321ed033966cbb14a5456f73b0a55bed70950a3e4821,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 552}:aae4e558229b",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058297_56de2791,NESTLE,Nestle Malaysia Berhad,Ultra-processed foods increase the risk of death,The Star,2024-05-21,https://www.thestar.com.my/lifestyle/health/2024/05/21/ultra-processed-foods-increase-the-risk-of-death,2250,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,b7535d39a303dfae852572e183a6f1bd5cccf861787546c603e6905f62274eb0,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 566}:0b97cbc26c27",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058323_6bc9cd5a,NESTLE,Nestle Malaysia Berhad,Home repairs for Orang Asli,The Star,2024-04-23,https://www.thestar.com.my/metro/metro-news/2024/04/23/home-repairs-for-orang-asli,3195,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,547aaccad6a1e6f6fca2e516999d3b78fbe1a5708082497488f0a4446257715e,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 592}:71042d416518",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058339_2fc7bde2,NESTLE,Nestle Malaysia Berhad,New appointments set to guide Invictus Blue’s integrated proposition,The Star,2024-04-08,https://www.thestar.com.my/business/business-news/2024/04/08/new-appointments-set-to-guide-invictus-blues-integrated-proposition,1911,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,1,0,025216799947cb3d3f194b4b8d4020a0ba97c6fd85eb1937971e79d02e67e50c,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 608}:22514a2216f9",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058347_6d8fbdee,NESTLE,Nestle Malaysia Berhad,"'Biscuity, very delicious' new 'blond' chocolate is tempting French pastry chefs",The Star,2024-04-01,https://www.thestar.com.my/lifestyle/living/2024/04/01/039biscuity039-and-039delicious039-new-039blond039-chocolate-is-tempting-french-pastry-chefs,3016,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,be8df22ce34cb4f2ba9099e7a0345f2286f703a0b5e3e76257e7eefde97af9c6,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 616}:897d032fb54b",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058348_c60a8bc1,NESTLE,Nestle Malaysia Berhad,PJ recycling ideal grows ever stronger,The Star,2024-03-22,https://www.thestar.com.my/metro/metro-news/2024/03/22/pj-recycling-ideal-grows-ever-stronger,6740,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,8ebf17be85ebf8f2eeffa632cca9f8796bf03360c5cec1b5c8a68b280c3610d2,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 617}:fe3aa1dc1167",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058349_2728d76e,NESTLE,Nestle Malaysia Berhad,Walmart-backed tech firm Ibotta files for US IPO,The Star,2024-03-23,https://www.thestar.com.my/tech/tech-news/2024/03/23/walmart-backed-technology-firm-ibotta-files-to-go-public-in-us,1164,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,913fa3065900f5fe20c046977b5b1dd93d5589db2a145ece2ab03f1ece1f4089,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 618}:d924feaa658a",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058364_7557f101,NESTLE,Nestle Malaysia Berhad,Scientists launch hub to channel quantum power for good,The Star,2024-03-06,https://www.thestar.com.my/tech/tech-news/2024/03/06/scientists-launch-hub-to-channel-quantum-power-for-good,3326,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,b48e5059405a968fadced455b52c3aaa424fb2ef3f3cece2b673060d438a5d8f,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 633}:7b40f286dbed",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058373_3dfbdace,NESTLE,Nestle Malaysia Berhad,Mondelez revamps European operations after boycotts over Russia,The Star,2024-02-20,https://www.thestar.com.my/business/business-news/2024/02/20/mondelez-revamps-european-operations-after-boycotts-over-russia,4294,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,8e71ebbe263f9924443c29db805cc7a26c014d9af2a650a883244428a8fbf8e9,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 642}:bdc121d26b54",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_070934_e5ae0d98,PPB,PPB Group Berhad,Wilmar’s Indonesia unit charged for sugar import,The Star,2025-10-22,https://www.thestar.com.my/business/business-news/2025/10/22/wilmars-indonesia-unit-charged-for-sugar-import,2042,PPB|PPB Group,PPB Group,,PPB,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,1,0,c83b3b83452663ac6f23ecba72cfe37834b2b7b67277570c30d13067192bfebd,"New_news_PPB_PPB_news_csv:{""row_number"": 20}:060f6e0bc215",manual_preserve,manual_preserve_v1,New_news/PPB/PPB_news.csv,ebffdac47db3b0ac2eb44a1b3940e1bae79ecfdd1d23d11f0d8629f713b35ff7
NEWS_CANDIDATE_070939_0fd8c564,PPB,PPB Group Berhad,Leong Hup unit wins relief from MyCC fine,The Star,2025-10-03,https://www.thestar.com.my/business/business-news/2025/10/03/leong-hup-unit-wins-relief-from-mycc-fine,1364,PPB|PPB Group,PPB Group,,PPB,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,1,34e0df6b64b67f732011f7079b243b3aaeeb5058ce27c8a734f2c779884d33ca,"New_news_PPB_PPB_news_csv:{""row_number"": 25}:c95b7fac9080",manual_preserve,manual_preserve_v1,New_news/PPB/PPB_news.csv,ebffdac47db3b0ac2eb44a1b3940e1bae79ecfdd1d23d11f0d8629f713b35ff7
